SMILES,Hit_Miss,MolLogP,TPSA,MolWt,NumRotatableBonds,HallKierAlpha,FractionCSP3,RingCount,NumHDonors,NumHAcceptors
CCOC(=O)C1=C(C)Oc2nc(C)n(Cc3cn([C@@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)nn3)c(=O)c2C1c1ccc(O)c(OC)c1,1,1.5227200000000012,245.01999999999992,783.7440000000001,12.0,-6.310000000000001,0.4722222222222222,5.0,1.0,20.0
CCOC(=O)C1=C(C)Oc2nc(C)n(Cc3cn([C@@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)nn3)c(=O)c2C1c1ccc(O)c(OCC)c1,1,1.9128200000000009,245.01999999999992,797.7710000000001,13.0,-6.310000000000001,0.4864864864864865,5.0,1.0,20.0
CCOC(=O)C1=C(C)Oc2nc(C)n(Cc3cn([C@@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)nn3)c(=O)c2C1c1ccc(O)cc1,0,1.5141200000000008,235.78999999999994,753.7180000000002,11.0,-6.110000000000001,0.45714285714285713,5.0,1.0,19.0
CCOC(=O)C1=C(C)Oc2nc(C)n(Cc3cn([C@@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)nn3)c(=O)c2C1c1ccc(OC)cc1,0,1.8171200000000018,224.78999999999994,767.7450000000001,12.0,-6.110000000000001,0.4722222222222222,5.0,0.0,19.0
CCOC(=O)C1=C(C)Oc2nc(C)n(Cc3cn([C@@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)nn3)c(=O)c2C1c1ccc(OCC)c(O)c1,1,1.912820000000001,245.01999999999992,797.7710000000001,13.0,-6.310000000000001,0.4864864864864865,5.0,1.0,20.0
CCOC(=O)C1=C(C)Oc2nc(C)n(Cc3cn([C@@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)nn3)c(=O)c2C1c1ccc([N+](=O)[O-])cc1,0,1.7167200000000016,258.69999999999993,782.7160000000001,12.0,-6.510000000000002,0.45714285714285713,5.0,0.0,20.0
CCOC(=O)C1=C(C)Oc2nc(C)n(Cc3cn([C@@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)nn3)c(=O)c2C1c1cccc(Cl)c1,0,2.46192,215.55999999999995,772.1640000000001,11.0,-5.620000000000001,0.45714285714285713,5.0,0.0,18.0
CCOC(=O)C1=C(C)Oc2nc(C)n(Cc3cn([C@@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)nn3)c(=O)c2C1c1cccc(O)c1,0,1.5141200000000008,235.78999999999994,753.7180000000002,11.0,-6.110000000000001,0.45714285714285713,5.0,1.0,19.0
CCOC(=O)C1=C(C)Oc2nc(C)n(Cc3cn([C@@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)nn3)c(=O)c2C1c1cccc(OC)c1,0,1.8171200000000018,224.78999999999994,767.7450000000001,12.0,-6.110000000000001,0.4722222222222222,5.0,0.0,19.0
CCOC(=O)C1=C(C)Oc2nc(C)n(Cc3cn([C@@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)nn3)c(=O)c2C1c1cccc([N+](=O)[O-])c1,0,1.7167200000000016,258.69999999999993,782.7160000000001,12.0,-6.510000000000002,0.45714285714285713,5.0,0.0,20.0
CCOC(=O)C1=C(C)Oc2nc(C)n(Cc3cn([C@@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)nn3)c(=O)c2C1c1ccccc1,0,1.8085200000000017,215.55999999999995,737.7190000000002,11.0,-5.910000000000001,0.45714285714285713,5.0,0.0,18.0
CCOC(=O)C1=C(C)Oc2nc(C)n(Cc3cn([C@@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)nn3)c(=O)c2C1c1ccccc1Cl,0,2.46192,215.55999999999995,772.1640000000001,11.0,-5.620000000000001,0.45714285714285713,5.0,0.0,18.0
CCOC(=O)C1=C(C)Oc2nc(C)n(Cc3cn([C@@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)nn3)c(=O)c2C1c1ccccc1O,0,1.5141200000000008,235.78999999999994,753.7180000000002,11.0,-6.110000000000001,0.45714285714285713,5.0,1.0,19.0
CCOC(=O)C1=C(C)Oc2nc(C)n(Cc3cn([C@@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)nn3)c(=O)c2C1c1ccccc1OC,0,1.8171200000000018,224.78999999999994,767.7450000000001,12.0,-6.110000000000001,0.4722222222222222,5.0,0.0,19.0
CCOC(=O)C1=C(C)Oc2nc(C)n(Cc3cn([C@@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)nn3)c(=O)c2C1c1ccccc1[N+](=O)[O-],0,1.7167200000000016,258.69999999999993,782.7160000000001,12.0,-6.510000000000002,0.45714285714285713,5.0,0.0,20.0
CCOC(=O)C1=C(C)n2c(s/c(=C/c3cccc([N+](=O)[O-])c3)c2=O)=NC1c1ccc(O)c(OC)c1,1,2.5296000000000003,133.26,495.51300000000026,6.0,-4.25,0.20833333333333334,4.0,1.0,10.0
CCOC(=O)C1=C(O)c2ccccc2C(=O)/C1=C\c1ccc(CC)cc1,1,4.361100000000003,63.6,348.3980000000001,4.0,-3.139999999999999,0.18181818181818182,3.0,1.0,4.0
CCOC(=O)C1=C(c2ccc(OC)cc2)C(=O)c2ccccc2C1=O,1,3.0911000000000017,69.67,336.3430000000001,4.0,-3.2099999999999995,0.15,3.0,0.0,5.0
CCOC(=O)C1=C(c2ccccc2)N=C(N)NC1c1ccc(OCc2ccc(C(=O)OC)cc2)cc1,0,3.9856000000000025,112.24,485.5400000000003,8.0,-4.589999999999999,0.17857142857142858,4.0,2.0,8.0
CCOC(=O)C1=C(c2ccccc2)N=C(N)NC1c1ccc(OCc2ccc(Cl)cc2)c(OC)c1,0,4.861000000000003,95.17,491.97500000000025,8.0,-3.9699999999999993,0.18518518518518517,4.0,2.0,7.0
CCOC(=O)C1=C(c2ccccc2)O/C(=C(/C#N)C(F)(F)F)S1,1,3.979180000000002,59.32,341.31,3.0,-2.3999999999999995,0.2,2.0,0.0,5.0
CCOC(=O)C1CCC2(CC1)C(C#N)=C(N)Oc1[nH]nc(C)c12,0,1.7954999999999999,114.02,316.361,2.0,-2.4899999999999998,0.5625,3.0,2.0,6.0
CCOC(=O)C1CCCN(C(=O)c2cc(Nc3ccc(OC)cc3)nc3ccccc23)C1,0,4.402300000000004,80.76,433.5080000000002,6.0,-3.609999999999999,0.32,4.0,1.0,6.0
CCOC(=O)C1CCN(C(=O)Nc2ccc3snnc3c2)CC1,1,2.4983000000000004,84.42,334.4010000000001,3.0,-2.2199999999999998,0.4666666666666667,3.0,1.0,6.0
CCOC(=O)C1CCN(C(=O)c2c(C)oc3c2C(=O)c2ccccc2C3=O)CC1,1,2.7787200000000007,93.88999999999999,395.4110000000002,3.0,-3.2199999999999993,0.36363636363636365,4.0,0.0,6.0
CCOC(=O)C1CCN(Cc2cc(C(C)C)c(O)c(C(C)C)c2)CC1,0,4.414100000000004,49.769999999999996,347.49900000000014,6.0,-1.5499999999999998,0.6666666666666666,2.0,1.0,4.0
CCOC(=O)C1CCN(S(=O)(=O)c2c(Cl)ccc3nonc23)CC1,1,1.84,102.6,373.81800000000015,4.0,-1.71,0.5,3.0,0.0,7.0
CCOC(=O)C1CCN(c2nc(N)c3c(N)nc(SCC(=O)O)cc3c2C#N)CC1,0,1.6220800000000004,168.45,430.49000000000024,6.0,-3.26,0.42105263157894735,3.0,3.0,10.0
CCOC(=O)C1Nc2c(F)cc(C)cc2C2c3ccccc3CC12,0,3.7955200000000024,38.33,325.38300000000004,2.0,-2.359999999999999,0.35,4.0,1.0,3.0
CCOC(=O)CC(C1O[C@H]2OC(C)(C)O[C@H]2[C@@H]1OCc1ccccc1)N(Cc1ccccc1)C(=O)Nc1ccc(Cl)cc1,0,6.157700000000006,95.56,609.1190000000003,11.0,-3.469999999999999,0.3939393939393939,5.0,1.0,7.0
CCOC(=O)CC(NC(=S)NC(=O)c1ccccc1)C1O[C@H]2OC(C)(C)O[C@H]2[C@@H]1OCc1ccccc1,1,3.0745000000000005,104.35000000000002,528.6270000000003,9.0,-2.8899999999999992,0.4444444444444444,4.0,2.0,8.0
CCOC(=O)CC1=NN(c2ccccc2)C(=O)/C1=C\c1ccc(OC)cc1OC,1,3.4432000000000027,77.43,394.4270000000002,7.0,-3.609999999999999,0.22727272727272727,3.0,0.0,6.0
CCOC(=O)CC1=NN(c2ccccc2)C(=O)C1,0,1.7325,58.97,246.26600000000002,4.0,-2.1699999999999995,0.3076923076923077,2.0,0.0,4.0
CCOC(=O)CCNC(=O)[C@@H]1C[C@@H](NC(=O)c2cc(CC)nn2C)CN1C(=O)c1coc2ccccc12,1,1.8112000000000004,135.76999999999998,509.56300000000033,9.0,-4.15,0.4230769230769231,4.0,2.0,8.0
CCOC(=O)CCS(=O)(=O)c1nc(-c2ccccc2)cc(C(F)(F)F)n1,1,2.8893000000000013,86.22000000000001,388.367,6.0,-2.489999999999999,0.3125,2.0,0.0,6.0
CCOC(=O)CC[C@H](NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)OCC,1,1.225400000000002,188.54,510.5550000000003,11.0,-4.550000000000001,0.375,3.0,3.0,12.0
CCOC(=O)CN1C(=O)N[C@@H](c2cccc(C(F)(F)F)c2)C(C(C)=O)=C1C,0,3.1978000000000018,75.71000000000001,384.35400000000016,5.0,-2.8399999999999994,0.3888888888888889,2.0,1.0,4.0
CCOC(=O)CNC(=O)c1sc2ncnc(N3CCc4ccccc4C3)c2c1C,1,2.8553200000000007,84.41999999999999,410.49900000000025,5.0,-2.9999999999999996,0.3333333333333333,4.0,1.0,7.0
CCOC(=O)CNc1nnc(SCC(=O)OCC)nc1O,1,0.20739999999999947,123.53000000000002,316.33900000000006,8.0,-2.1,0.5454545454545454,1.0,2.0,10.0
CCOC(=O)COc1ccc2c(c1)C(=O)CC(C)(C)O2,1,2.372300000000001,61.83,278.304,4.0,-2.0399999999999996,0.4666666666666667,2.0,0.0,5.0
CCOC(=O)CS(=O)(=O)c1nc(-c2ccc(F)cc2)cc(C(F)(F)F)n1,1,2.638300000000001,86.22000000000001,392.33000000000004,5.0,-2.559999999999999,0.26666666666666666,2.0,0.0,6.0
CCOC(=O)CS(=O)(=O)c1nc(-c2ccccc2)cc(C(F)(F)F)n1,1,2.499200000000001,86.22000000000001,374.34000000000003,5.0,-2.489999999999999,0.26666666666666666,2.0,0.0,6.0
CCOC(=O)CSCC(=O)N1N=C(c2cccs2)CC1c1ccc(F)cc1,0,3.861200000000003,58.970000000000006,406.5040000000001,7.0,-2.1899999999999995,0.3157894736842105,3.0,0.0,6.0
CCOC(=O)CSCCOc1ccc(C=C2C(=O)NC(=O)NC2=O)cc1OC,0,1.1196999999999995,120.02999999999999,408.43200000000013,9.0,-3.0100000000000002,0.3333333333333333,2.0,2.0,8.0
CCOC(=O)CSc1n[nH]c(NC(=O)c2cccc(C(F)(F)F)c2)n1,0,2.7310000000000008,96.96999999999998,374.34400000000005,6.0,-2.559999999999999,0.2857142857142857,2.0,2.0,6.0
CCOC(=O)CSc1nc2sc3c(c2c(=O)n1C1CCCCC1)CCN(C)C3,0,3.6063000000000027,64.42999999999999,421.58800000000036,5.0,-1.3800000000000001,0.65,4.0,0.0,8.0
CCOC(=O)CSc1nnc(NCC(=O)OC(C)C)c(O)n1,1,0.5958999999999994,123.53000000000002,330.36600000000004,8.0,-2.0999999999999996,0.5833333333333334,1.0,2.0,10.0
CCOC(=O)CSc1nnc(NCC(=O)OC)c(O)n1,1,-0.18270000000000047,123.53000000000002,302.312,7.0,-2.0999999999999996,0.5,1.0,2.0,10.0
CCOC(=O)Cc1c(C)nc2c(-c3ccccc3)cnn2c1O,0,2.515920000000001,76.72,311.341,4.0,-2.8899999999999997,0.23529411764705882,3.0,1.0,6.0
CCOC(=O)Cc1c(O)oc2nnc(C)c-2c1C,0,1.6024399999999999,85.45,250.25399999999996,3.0,-2.1099999999999994,0.4166666666666667,2.0,1.0,6.0
CCOC(=O)Cc1csc(N2C(=O)CSC2c2ccc(Br)cc2)n1,1,3.789800000000003,59.5,427.345,5.0,-1.3799999999999997,0.3125,3.0,0.0,6.0
CCOC(=O)Cc1csc(N2C(=O)CSC2c2ccc(OC)cc2)n1,1,3.0359000000000016,68.73,378.4750000000001,6.0,-2.06,0.35294117647058826,3.0,0.0,7.0
CCOC(=O)Cc1n[nH]c2c1C(c1cc(OC)ccc1OC)C(C#N)=C(N)O2,0,1.7506799999999998,132.48,384.39200000000017,6.0,-3.67,0.3157894736842105,3.0,2.0,8.0
CCOC(=O)Cc1n[nH]c2c1C(c1cccc(OC)c1OC)C(C#N)=C(N)O2,0,1.7506799999999998,132.48,384.3920000000002,6.0,-3.67,0.3157894736842105,3.0,2.0,8.0
CCOC(=O)Cc1n[nH]c2c1C(c1ccoc1)C(C#N)=C(N)O2,1,1.3264799999999999,127.16,314.3010000000001,4.0,-3.21,0.26666666666666666,3.0,2.0,7.0
CCOC(=O)Cc1n[nH]c2c1C(c1ccsc1)C(C#N)=C(N)O2,0,1.7949799999999998,114.02,330.36900000000014,4.0,-2.7899999999999996,0.26666666666666666,3.0,2.0,7.0
CCOC(=O)Cn1cc(/C=N/NC(=O)CC#N)c2ccccc21,1,1.56818,96.47999999999999,312.329,6.0,-3.1399999999999992,0.25,2.0,1.0,6.0
CCOC(=O)N/N=C\c1ccc(OC(=O)c2ccco2)cc1,0,2.578800000000001,90.13000000000001,302.286,5.0,-3.0899999999999994,0.13333333333333333,2.0,1.0,6.0
CCOC(=O)N1C(=O)[C@@](c2ccc(Cl)cc2)(C(C)C)N1C(=O)OCC,1,3.563500000000002,76.15,368.8170000000002,4.0,-2.28,0.47058823529411764,2.0,0.0,5.0
CCOC(=O)N1C(=O)[C@](c2ccc(Cl)cc2)(C(C)C)N1C(=O)OCC,1,3.563500000000002,76.15,368.8170000000002,4.0,-2.28,0.47058823529411764,2.0,0.0,5.0
CCOC(=O)N1CCC(NC(=O)c2cc3cc4cc(OC)ccc4nc3o2)CC1,1,3.340300000000002,93.9,397.43100000000027,4.0,-3.2899999999999996,0.38095238095238093,4.0,1.0,6.0
CCOC(=O)N1CCC(c2cc(=O)n(-c3ccccc3)[nH]2)CC1,1,2.501500000000001,67.33,315.3730000000001,3.0,-2.4999999999999996,0.4117647058823529,3.0,1.0,4.0
CCOC(=O)N1CCC2(CC1)C(C#N)=C(N)Oc1[nH]nc(C)c12,1,1.2945,117.26,317.349,1.0,-2.69,0.5333333333333333,3.0,2.0,6.0
CCOC(=O)N1CCN(CC(O)COC2CC(C)CCC2C(C)C)CC1.Cl,0,3.0206000000000013,62.24000000000001,406.9950000000002,7.0,-0.56,0.95,2.0,1.0,5.0
CCOC(=O)N1CCN(S(=O)(=O)c2ccc(C(=O)NNc3nc4c(C)c(C)ccc4s3)cc2)CC1,0,3.1328400000000016,120.94000000000001,517.6330000000002,6.0,-3.219999999999999,0.34782608695652173,4.0,2.0,8.0
CCOC(=O)N1CCN(S(=O)(=O)c2ccc(C(=O)NNc3nc4c(C)cccc4s3)cc2)CC1,0,2.824420000000001,120.94000000000001,503.6060000000002,6.0,-3.219999999999999,0.3181818181818182,4.0,2.0,8.0
CCOC(=O)N1CCc2cc(OC)c(OC)c3c2c1cc1cc(OC)c(OC)cc13,1,4.546400000000005,66.46000000000001,411.4540000000002,5.0,-3.3499999999999996,0.34782608695652173,4.0,0.0,6.0
CCOC(=O)Nc1cc(NC(C)CCCN(CC)CC)c2nc(-c3ccccc3)c(-c3ccccc3)nc2n1,0,6.849600000000008,92.27000000000001,526.6850000000002,12.0,-4.039999999999999,0.3548387096774194,4.0,2.0,7.0
CCOC(=O)Nc1cc(NC(C)CCCN(CC)CC)c2nc(-c3ccccn3)c(-c3ccccn3)nc2n1,0,5.639600000000005,118.05000000000001,528.6610000000002,12.0,-4.18,0.3793103448275862,4.0,2.0,9.0
CCOC(=O)Nc1cc(NC(C)CCCN(CC)CC)c2nc(-c3ccco3)c(-c3ccco3)nc2n1,0,6.035600000000006,118.55000000000001,506.60700000000026,12.0,-3.92,0.4074074074074074,4.0,2.0,9.0
CCOC(=O)Nc1cc(NC(C)CCCN(CC)CC)c2nc(-c3cccs3)c(-c3cccs3)nc2n1,0,6.972600000000007,92.27000000000001,538.743,12.0,-3.079999999999999,0.4074074074074074,4.0,2.0,9.0
CCOC(=O)Nc1cc(NC(C)CCCN(CC)CC)c2nc(C)c(C)nc2n1,0,4.132440000000003,92.27000000000001,402.5430000000002,10.0,-2.4800000000000004,0.6190476190476191,2.0,2.0,7.0
CCOC(=O)Nc1cc(NC(C)CCCN(CC)CC)c2nc(CC)c(CC)nc2n1,0,4.640400000000004,92.27000000000001,430.59700000000026,12.0,-2.4800000000000004,0.6521739130434783,2.0,2.0,7.0
CCOC(=O)Nc1cc(NCCCCN(CC)CC)c2nc(-c3ccccc3)c(-c3ccccc3)nc2n1,0,6.461100000000006,92.27000000000001,512.6580000000001,12.0,-4.039999999999999,0.3333333333333333,4.0,2.0,7.0
CCOC(=O)Nc1cc(NCCCCN(CC)CC)c2nc(-c3ccco3)c(-c3ccco3)nc2n1,0,5.647100000000005,118.55000000000001,492.58000000000015,12.0,-3.92,0.38461538461538464,4.0,2.0,9.0
CCOC(=O)Nc1cc(NCCN(C)C)c2nc(-c3ccccc3)c(-c3ccccc3)nc2n1,0,4.900700000000004,92.27000000000001,456.5500000000001,8.0,-4.039999999999999,0.23076923076923078,4.0,2.0,7.0
CCOC(=O)Nc1cc(NCCN(C)C)c2nc(-c3ccco3)c(-c3ccco3)nc2n1,0,4.086700000000003,118.55000000000001,436.47200000000015,8.0,-3.92,0.2727272727272727,4.0,2.0,9.0
CCOC(=O)Nc1cc(NCCN(C)C)c2nc(-c3cccs3)c(-c3cccs3)nc2n1,0,5.023700000000004,92.27000000000001,468.6080000000001,8.0,-3.079999999999999,0.2727272727272727,4.0,2.0,9.0
CCOC(=O)Nc1cc(NCCN(CC)CC)c2nc(-c3ccco3)c(-c3ccco3)nc2n1,0,4.866900000000004,118.55000000000001,464.5260000000001,10.0,-3.92,0.3333333333333333,4.0,2.0,9.0
CCOC(=O)Nc1cc(NCCN(CC)CC)c2nc(-c3cccs3)c(-c3cccs3)nc2n1,0,5.803900000000005,92.27000000000001,496.6620000000001,10.0,-3.079999999999999,0.3333333333333333,4.0,2.0,9.0
CCOC(=O)Nc1nc(NC(C)CCCN(CC)CC)c2c(n1)SC(c1ccccc1)C(c1ccccc1)=N2,0,6.935200000000007,91.74,546.7410000000002,12.0,-3.429999999999999,0.4,4.0,2.0,8.0
CCOC(=O)Nc1nc(NC(C)CCCN(CC)CC)c2nc(-c3ccccc3)c(-c3ccccc3)nc2n1,0,6.2446000000000055,105.16,527.6730000000001,12.0,-4.1099999999999985,0.36666666666666664,4.0,2.0,8.0
CCOC(=O)Nc1nc(NCCCCN(CC)CC)c2c(n1)SC(c1ccccc1)C(c1ccccc1)=N2,0,6.546700000000007,91.74,532.714,12.0,-3.429999999999999,0.3793103448275862,4.0,2.0,8.0
CCOC(=O)c1[nH]c2cc3c(cc2c1NC(=O)CN1CCc2ccccc2C1)OCO3,1,3.070100000000001,92.89,421.45300000000026,5.0,-3.5199999999999996,0.30434782608695654,5.0,2.0,6.0
CCOC(=O)c1c(C)[n+](-c2ccc(C)cc2)c(CC)c2cc(OC)c(OC)cc12.[Cl-],1,1.49364,48.64,429.9440000000002,6.0,-2.789999999999999,0.3333333333333333,3.0,0.0,4.0
CCOC(=O)c1c(C)[nH]c2c1-c1ccccc1C(=O)C2=O,1,2.545820000000001,76.23,283.283,2.0,-2.6899999999999995,0.1875,3.0,1.0,4.0
CCOC(=O)c1c(C)oc2c1C(=O)c1ccccc1C2=O,1,2.540120000000001,73.58,284.26700000000005,2.0,-2.6899999999999995,0.1875,3.0,0.0,5.0
CCOC(=O)c1c(C)oc2c1c(/C=N/CCC(=O)O)c(O)c1ccccc12,1,3.670320000000002,109.33000000000001,369.37300000000005,6.0,-3.3499999999999996,0.25,3.0,2.0,6.0
CCOC(=O)c1c(C)oc2c1c(/C=N/CCO)c(O)c1ccccc12,1,3.1879200000000028,92.26,341.363,5.0,-2.8599999999999994,0.2631578947368421,3.0,2.0,6.0
CCOC(=O)c1c(C)oc2c1c1c(c3ccccc32)OCN(CCCC(=O)O)C1,1,4.0878200000000025,89.21000000000001,397.42700000000025,6.0,-3.0599999999999996,0.36363636363636365,4.0,1.0,6.0
CCOC(=O)c1c(C)sc2c1N(C(=O)CCl)c1cc(Cl)ccc1S2,1,5.2547200000000025,46.61,402.324,3.0,-1.2099999999999995,0.25,3.0,0.0,5.0
CCOC(=O)c1c(CC(C)C)csc1NC(=O)CCl,1,3.300600000000002,55.4,303.81100000000004,6.0,-1.07,0.5384615384615384,1.0,1.0,4.0
CCOC(=O)c1c(CCl)nc2ccccc2c1-c1ccccc1,0,4.817300000000004,39.19,325.795,4.0,-2.389999999999999,0.15789473684210525,3.0,0.0,3.0
CCOC(=O)c1c(CSC(=N)N)n(-c2ccccc2)c2cc(Br)c(OC(C)=O)cc12,1,4.621670000000003,107.4,490.3790000000002,6.0,-2.779999999999999,0.19047619047619047,3.0,2.0,7.0
CCOC(=O)c1c(N)sc(C(N)=O)c1C,1,0.9143200000000004,95.41,228.27299999999997,3.0,-1.56,0.3333333333333333,1.0,2.0,5.0
CCOC(=O)c1c(N=C(S)N2CCCCC2)sc2c1CCN(C(=O)OCC)C2,1,3.8426000000000027,71.44,425.57600000000025,4.0,-1.7400000000000002,0.631578947368421,3.0,1.0,6.0
CCOC(=O)c1c(N=C(S)N2CCOCC2)sc2c1CCN(C(=O)OCC)C2,1,2.688900000000001,80.67,427.5480000000003,4.0,-1.7800000000000002,0.6111111111111112,3.0,1.0,7.0
CCOC(=O)c1c(NC(=O)/C=C/C(=O)O)sc(C)c1-c1ccc(C)c(C)c1,1,4.096360000000002,92.7,387.45700000000016,6.0,-2.9299999999999993,0.25,2.0,2.0,5.0
CCOC(=O)c1c(NC(=O)/C=C/C(=O)O)sc(C)c1-c1ccc(F)cc1,1,3.6186200000000017,92.7,377.3930000000001,6.0,-2.999999999999999,0.16666666666666666,2.0,2.0,5.0
CCOC(=O)c1c(NC(=O)CCl)sc(C(=O)N(CC)CC)c1C,1,2.892520000000001,75.71,360.86300000000017,7.0,-1.6,0.5333333333333333,1.0,1.0,5.0
CCOC(=O)c1c(NC(=O)CCl)sc(CN(C)C)c1-c1ccccc1.Cl,1,4.252500000000004,58.64,417.3580000000001,7.0,-1.5999999999999996,0.3333333333333333,2.0,1.0,5.0
CCOC(=O)c1c(NC(=O)COC(=O)c2ncc(Cl)c(Cl)c2Cl)sc(C(=O)N(C)C)c1C,0,4.085720000000003,114.89999999999999,522.7940000000002,7.0,-2.4,0.3157894736842105,2.0,1.0,8.0
CCOC(=O)c1c(NC(=O)CSc2nnc(-c3c[nH]c4ccccc34)n2CCOC)sc2c1CCCC2,0,4.920600000000005,111.13000000000001,539.6830000000002,10.0,-3.149999999999999,0.38461538461538464,5.0,2.0,9.0
CCOC(=O)c1c(NC(=O)c2ccco2)n(C2CCCCC2)c2nc3ccccc3nc12,1,5.111700000000004,99.25,432.4800000000003,5.0,-3.6799999999999997,0.3333333333333333,5.0,1.0,7.0
CCOC(=O)c1c(NC(C)=O)sc2c1CCC(/C=N/CCCN(CC)CC)=C2Sc1ccccc1,1,6.135500000000007,70.99999999999999,513.7290000000004,12.0,-2.419999999999999,0.4444444444444444,3.0,1.0,7.0
CCOC(=O)c1c(NS(=O)(=O)c2ccc(Br)cc2)sc2c1CCC2,0,3.9768000000000034,72.47,430.34500000000014,5.0,-1.3799999999999994,0.3125,3.0,1.0,5.0
CCOC(=O)c1c(O)[n+]([O-])c2ccc(OC)cc2[n+]1[O-],0,-0.0025000000000001688,109.64,280.236,3.0,-2.77,0.25,2.0,1.0,6.0
CCOC(=O)c1c(OCC)[nH]c2c1cc(O)c1ccccc12,1,3.602100000000002,71.55,299.326,4.0,-2.689999999999999,0.23529411764705882,3.0,2.0,4.0
CCOC(=O)c1cc(C#N)c2cccc(O[C@@H](CC(C)C)C(=O)NC(CC(=O)O)c3ccccc3)n12,0,4.113380000000003,130.13000000000002,491.5440000000002,11.0,-4.32,0.3333333333333333,3.0,2.0,7.0
CCOC(=O)c1cc(C)sc1NC(=O)CSC1=NCCS1,0,3.007720000000001,67.75999999999999,344.48300000000006,5.0,-0.9900000000000001,0.46153846153846156,2.0,1.0,7.0
CCOC(=O)c1cc2cc3ccccc3cc2[nH]1,0,3.4978000000000016,42.09,239.274,2.0,-2.2899999999999996,0.13333333333333333,3.0,1.0,2.0
CCOC(=O)c1ccc(-n2[nH]c(-c3ccccc3)cc2=O)cc1,1,3.0093000000000014,64.09,308.33700000000005,4.0,-3.079999999999999,0.1111111111111111,3.0,1.0,4.0
CCOC(=O)c1ccc(CC2S/C(=C(\C#N)C(C)=O)NC2=O)cc1,0,1.96158,96.25999999999999,344.39200000000005,5.0,-2.59,0.29411764705882354,2.0,1.0,6.0
CCOC(=O)c1ccc(N2C(=O)c3[nH]nc(-c4ccco4)c3C2c2ccc([N+](=O)[O-])cc2)cc1,1,4.504400000000003,131.57,458.4300000000002,6.0,-4.729999999999999,0.125,5.0,1.0,7.0
CCOC(=O)c1ccc(N2C(=O)c3[nH]nc(C)c3C2c2ccc(OC)c(OC)c2)cc1,1,3.6618200000000023,93.75,421.45300000000015,6.0,-3.809999999999999,0.2608695652173913,4.0,1.0,6.0
CCOC(=O)c1ccc(NC(=O)Cn2ncc(Cl)c(Cl)c2=O)cc1,1,2.3655,90.28999999999999,370.19200000000006,5.0,-2.3799999999999994,0.2,2.0,1.0,6.0
CCOC(=O)c1ccc(NC(=O)Nc2ccc3c(c2)OCCO3)cc1,0,3.278500000000002,85.89,342.3510000000001,4.0,-3.2199999999999993,0.2222222222222222,3.0,2.0,5.0
CCOC(=O)c1ccc(NC(=S)N(CCN(C)C)Cc2cccs2)cc1,0,3.685400000000003,44.81,391.56200000000007,8.0,-1.9599999999999995,0.3684210526315789,2.0,1.0,5.0
CCOC(=O)c1ccc(NC(S)=NNC(=O)C2(C)CC2(Cl)Cl)cc1,0,3.176100000000001,79.78999999999999,390.29200000000003,5.0,-1.4399999999999995,0.4,2.0,3.0,4.0
CCOC(=O)c1ccc(NC2=CC(=O)C(=O)c3ccccc32)cc1,1,3.0817000000000014,72.47,321.332,4.0,-3.209999999999999,0.10526315789473684,3.0,1.0,5.0
CCOC(=O)c1ccc(Nc2cc3ccccc3c(O)n2)cc1,0,3.8607000000000022,71.45,308.337,4.0,-3.079999999999999,0.1111111111111111,3.0,2.0,5.0
CCOC(=O)c1ccc2c(c1)nc(SCc1cn3ccsc3n1)n2CC,1,4.2344000000000035,61.419999999999995,386.50200000000007,6.0,-2.3200000000000003,0.2777777777777778,4.0,0.0,8.0
